Timestamp (GMT),Timer Tick,Channel 1,Channel 2,Channel 3,Channel 4,Node RSSI (dBm),Base RSSI (dBm)
13/05/2014 07:57:25.256750000,149,0.01443284005,0.02680566907,-0.9236976504,26.49634361,-54,-82
13/05/2014 07:57:25.506750000,150,-0.03092798591,0.1134035811,-0.345385015,26.49634361,-56,-90
13/05/2014 07:57:25.756750000,151,0.002061705105,0.03092937917,-0.8634567261,26.37915421,-56,-90
13/05/2014 07:57:26.006750000,152,-0.006185717881,-0.08041079342,-0.5622522235,26.49634361,-56,-90
13/05/2014 07:57:26.256750000,153,0.01030912809,0.03505308926,-0.9036173224,26.37915421,-56,-90
13/05/2014 07:57:26.506750000,154,0.04329881817,0.01443453878,-0.9477940202,26.49634361,-42,-88
13/05/2014 07:57:26.756750000,155,0.01030912809,0.02268195897,-0.9036173224,26.49634361,-42,-88
13/05/2014 07:57:27.006750000,156,0.03505139798,0.01443453878,-0.9277136922,26.49634361,-42,-88
13/05/2014 07:57:27.256750000,157,0.03092768602,0.01031082869,-0.9477940202,26.49634361,-42,-88
13/05/2014 07:57:27.506750000,158,0.02680397406,0.01031082869,-0.9076334238,26.49634361,-42,-88
13/05/2014 07:57:27.756750000,159,0.02680397406,0.01443453878,-0.9558261037,26.37915421,-42,-88
13/05/2014 07:57:28.006750000,160,0.02680397406,0.002063408494,-0.9277136922,26.49634361,-42,-88
13/05/2014 07:57:28.256750000,161,0.01855655015,0.01855824888,-0.9277136922,26.49634361,-42,-88
13/05/2014 07:57:28.506750000,162,0.0226802621,0.01855824888,-0.959842205,26.37915421,-38,-84
13/05/2014 07:57:28.756750000,163,0.01855655015,0.01031082869,-0.9196816087,26.37915421,-38,-84
13/05/2014 07:57:29.006750000,164,0.02680397406,0.01031082869,-0.9236976504,26.49634361,-38,-84
13/05/2014 07:57:29.256750000,165,0.01855655015,0.01443453878,-0.9236976504,26.37915421,-38,-84
